xi,Khat
-4.53125,0.037124473371025785
-4.5,0.03665158371040724
-4.46875,0.036181009437601074
-4.4375,0.035712767615512134
-4.40625,0.03524687527701445
-4.375,0.03478334942359021
-4.34375,0.0343222070239639
-4.3125,0.03386346501273169
-4.28125,0.03340714028898627
-4.25,0.03295324971493729
-4.21875,0.03250181011452764
-4.1875,0.0320528382720457
-4.15625,0.03160635093073369
-4.125,0.031162364791392436
-4.09375,0.03072089651098262
-4.0625,0.030281962701222746
-4.03125,0.02984557992718403
-4.0,0.029411764705882353
-3.96875,0.028980533504867522
-3.9375,0.028551902740810015
-3.90625,0.028125888778085386
-3.875,0.02770250792735659
-3.84375,0.027281776444154318
-3.8125,0.02686371052745571
-3.78125,0.026448326318261467
-3.75,0.02603563989817172
-3.71875,0.025625667287960768
-3.6875,0.02521842444615095
-3.65625,0.02481392726758582
-3.625,0.024412191582002904
-3.59375,0.024013233152606138
-3.5625,0.023617067674638365
-3.53125,0.02322371077395394
-3.5,0.022833178005591797
-3.46875,0.022445484852349117
-3.4375,0.022060646723355844
-3.40625,0.021678678952650306
-3.375,0.02129959679775609
-3.34375,0.02092341543826048
-3.3125,0.020550149974394617
-3.28125,0.020179815425615644
-3.25,0.01981242672919109
-3.21875,0.01944799873878564
-3.1875,0.01908654622305062
-3.15625,0.018728083864216344
-3.125,0.018372626256687636
-3.09375,0.018020187905642686
-3.0625,0.017670783225635516
-3.03125,0.01732442653920229
-3.0,0.016981132075471698
-2.96875,0.016640913968779616
-2.9375,0.01630378625728836
-2.90625,0.015969762881610675
-2.875,0.015638857683438773
-2.84375,0.015311084404178608
-2.8125,0.014986456683589645
-2.78125,0.014664988058430377
-2.75,0.014346691961109794
-2.71875,0.014031581718345055
-2.6875,0.01371967054982563
-2.65625,0.013410971566884089
-2.625,0.013105497771173848
-2.59375,0.01280326205335405
-2.5625,0.012504277191781842
-2.53125,0.012208555851212296
-2.5,0.011916110581506196
-2.46875,0.01162695381634592
-2.4375,0.011341097871959676
-2.40625,0.011058554945854301
-2.375,0.010779337115556883
-2.34375,0.010503456337365416
-2.3125,0.010230924445108737
-2.28125,0.009961753148915965
-2.25,0.009695954033995691
-2.21875,0.009433538559425117
-2.1875,0.009174518056949417
-2.15625,0.008918903729791499
-2.125,0.00866670665147244
-2.09375,0.008417937764642787
-2.0625,0.008172607879924952
-2.03125,0.007930727674766958
-2.0,0.007692307692307693
-1.96875,0.0074573583402539525
-1.9375,0.007225889889769463
-1.90625,0.006997912474376093
-1.875,0.006773436088867482
-1.84375,0.006552470588235294
-1.8125,0.006335025686608313
-1.78125,0.006121110956204572
-1.75,0.005910735826296743
-1.71875,0.00570390958219098
-1.6875,0.005500641364219422
-1.65625,0.0053009401667465554
-1.625,0.005104814837189634
-1.59375,0.004912274075053354
-1.5625,0.0047233264309789755
-1.53125,0.004537980305808086
-1.5,0.004356243949661181
-1.46875,0.004178125461031273
-1.4375,0.004003632785892682
-1.40625,0.003832773716825214
-1.375,0.003665555892153893
-1.34375,0.003501986795104416
-1.3125,0.0033420737529745214
-1.28125,0.0031858239363214253
-1.25,0.003033244358165494
-1.21875,0.002884341873210324
-1.1875,0.0027391231770793815
-1.15625,0.0025975948055693646
-1.125,0.0024597631339204375
-1.09375,0.00232563437610349
-1.0625,0.0021952145841245725
-1.03125,0.0020685096473466473
-1.0,0.0019455252918287938
-0.96875,0.0018262670796830164
-0.9375,0.0017107404084487766
-0.90625,0.0015989505104853888
-0.875,0.0014909024523824012
-0.84375,0.0013866011343880884
-0.8125,0.0012860512898561754
-0.78125,0.0011892574847109057
-0.75,0.0010962241169305725
-0.71875,0.001006955416049613
-0.6875,0.0009214554426793792
-0.65625,0.0008397280880476798
-0.625,0.0007617770735571942
-0.59375,0.0006876059503628503
-0.5625,0.0006172180989682551
-0.53125,0.0005506167288412662
-0.5,0.0004878048780487805
-0.46875,0.00042878541291082407
-0.4375,0.0003735610276740108
-0.40625,0.00032213424420444276
-0.375,0.0002745074117001159
-0.34375,0.00023068270642289288
-0.3125,0.0001906621314500999
-0.28125,0.00015444751644580037
-0.25,0.000122040517451794
-0.21875,9.34426166983863e-05
-0.1875,6.865512243496835e-05
-0.15625,4.767916878044315e-05
-0.125,3.0515715593530668e-05
-0.09375,1.716554836297887e-05
-0.0625,7.629278117704503e-06
-0.03125,1.9073413568826414e-06
0.0,0.0
0.03125,1.9073413568826414e-06
0.0625,7.629278117704503e-06
0.09375,1.716554836297887e-05
0.125,3.0515715593530668e-05
0.15625,4.767916878044315e-05
0.1875,6.865512243496835e-05
0.21875,9.34426166983863e-05
0.25,0.000122040517451794
0.28125,0.00015444751644580037
0.3125,0.0001906621314500999
0.34375,0.00023068270642289288
0.375,0.0002745074117001159
0.40625,0.00032213424420444276
0.4375,0.0003735610276740108
0.46875,0.00042878541291082407
0.5,0.0004878048780487805
0.53125,0.0005506167288412662
0.5625,0.0006172180989682551
0.59375,0.0006876059503628503
0.625,0.0007617770735571942
0.65625,0.0008397280880476798
0.6875,0.0009214554426793792
0.71875,0.001006955416049613
0.75,0.0010962241169305725
0.78125,0.0011892574847109057
0.8125,0.0012860512898561754
0.84375,0.0013866011343880884
0.875,0.0014909024523824012
0.90625,0.0015989505104853888
0.9375,0.0017107404084487766
0.96875,0.0018262670796830164
1.0,0.0019455252918287938
1.03125,0.0020685096473466473
1.0625,0.0021952145841245725
1.09375,0.00232563437610349
1.125,0.0024597631339204375
1.15625,0.0025975948055693646
1.1875,0.0027391231770793815
1.21875,0.002884341873210324
1.25,0.003033244358165494
1.28125,0.0031858239363214253
1.3125,0.0033420737529745214
1.34375,0.003501986795104416
1.375,0.003665555892153893
1.40625,0.003832773716825214
1.4375,0.004003632785892682
1.46875,0.004178125461031273
1.5,0.004356243949661181
1.53125,0.004537980305808086
1.5625,0.0047233264309789755
1.59375,0.004912274075053354
1.625,0.005104814837189634
1.65625,0.0053009401667465554
1.6875,0.005500641364219422
1.71875,0.00570390958219098
1.75,0.005910735826296743
1.78125,0.006121110956204572
1.8125,0.006335025686608313
1.84375,0.006552470588235294
1.875,0.006773436088867482
1.90625,0.006997912474376093
1.9375,0.007225889889769463
1.96875,0.0074573583402539525
2.0,0.007692307692307693
2.03125,0.007930727674766958
2.0625,0.008172607879924952
2.09375,0.008417937764642787
2.125,0.00866670665147244
2.15625,0.008918903729791499
2.1875,0.009174518056949417
2.21875,0.009433538559425117
2.25,0.009695954033995691
2.28125,0.009961753148915965
2.3125,0.010230924445108737
2.34375,0.010503456337365416
2.375,0.010779337115556883
2.40625,0.011058554945854301
2.4375,0.011341097871959676
2.46875,0.01162695381634592
2.5,0.011916110581506196
2.53125,0.012208555851212296
2.5625,0.012504277191781842
2.59375,0.01280326205335405
2.625,0.013105497771173848
2.65625,0.013410971566884089
2.6875,0.01371967054982563
2.71875,0.014031581718345055
2.75,0.014346691961109794
2.78125,0.014664988058430377
2.8125,0.014986456683589645
2.84375,0.015311084404178608
2.875,0.015638857683438773
2.90625,0.015969762881610675
2.9375,0.01630378625728836
2.96875,0.016640913968779616
3.0,0.016981132075471698
3.03125,0.01732442653920229
3.0625,0.017670783225635516
3.09375,0.018020187905642686
3.125,0.018372626256687636
3.15625,0.018728083864216344
3.1875,0.01908654622305062
3.21875,0.01944799873878564
3.25,0.01981242672919109
3.28125,0.020179815425615644
3.3125,0.020550149974394617
3.34375,0.02092341543826048
3.375,0.02129959679775609
3.40625,0.021678678952650306
3.4375,0.022060646723355844
3.46875,0.022445484852349117
3.5,0.022833178005591797
3.53125,0.02322371077395394
3.5625,0.023617067674638365
3.59375,0.024013233152606138
3.625,0.024412191582002904
3.65625,0.02481392726758582
3.6875,0.02521842444615095
3.71875,0.025625667287960768
3.75,0.02603563989817172
3.78125,0.026448326318261467
3.8125,0.02686371052745571
3.84375,0.027281776444154318
3.875,0.02770250792735659
3.90625,0.028125888778085386
3.9375,0.028551902740810015
3.96875,0.028980533504867522
4.0,0.029411764705882353
4.03125,0.02984557992718403
4.0625,0.030281962701222746
4.09375,0.03072089651098262
4.125,0.031162364791392436
4.15625,0.03160635093073369
4.1875,0.0320528382720457
4.21875,0.03250181011452764
4.25,0.03295324971493729
4.28125,0.03340714028898627
4.3125,0.03386346501273169
4.34375,0.0343222070239639
4.375,0.03478334942359021
4.40625,0.03524687527701445
4.4375,0.035712767615512134
4.46875,0.036181009437601074
4.5,0.03665158371040724
4.53125,0.037124473371025785
4.5625,0.03759966132787695
4.59375,0.03807713046205679
4.625,0.03855686362868248
4.65625,0.03903884365823208
4.6875,0.03952305335787861
4.71875,0.04000947551281826
4.75,0.040498092887592554
4.78125,0.04098888822740437
4.8125,0.04148184425942769
4.84375,0.04197694369411082
4.875,0.042474169226473055
4.90625,0.04297350353739457
4.9375,0.04347492929489948
4.96875,0.043978429155431854
5.0,0.04448398576512456
5.03125,0.04499158176106087
5.0625,0.04550119977252868
5.09375,0.0460128224222671
5.125,0.04652643232770551
5.15625,0.047042012102194775
5.1875,0.04755954435623058
5.21875,0.048079011698668774
5.25,0.04860039673793255
5.28125,0.0491236820832115
5.3125,0.0496488503456522
5.34375,0.05017588413954047
5.375,0.05070476608347502
5.40625,0.051235478801532494
5.4375,0.05176800492442377
5.46875,0.05230232709064143
5.5,0.05283842794759825
5.53125,0.053376290152756814
5.5625,0.053915896374749854
5.59375,0.05445722929449156
5.625,0.05500027160627954
5.65625,0.05554500601888744
5.6875,0.056091415256648194
5.71875,0.05663948206052775
5.75,0.05718918918918919
5.78125,0.05774051942004731
5.8125,0.05829345555031341
5.84375,0.05884798039803038
5.875,0.05940407680309794
5.90625,0.059961727628287984
5.9375,0.060520915760249996
5.96875,0.06108162411050649
6.0,0.06164383561643835
6.03125,0.06220753324226017
6.0625,0.06277269997998532
6.09375,0.06333931885038095
6.125,0.0639073729039127
6.15625,0.06447684522167914
6.1875,0.06504771891633593
6.21875,0.06561997713300965
6.25,0.06619360305020122
6.28125,0.06676857988067891
6.3125,0.06734489087236094
6.34375,0.06792251930918765
6.375,0.06850144851198314
6.40625,0.06908166183930643
6.4375,0.06966314268829207
6.46875,0.07024587449548023
6.5,0.07082984073763621
6.53125,0.07141502493255947
6.5625,0.07200141063988193
6.59375,0.07258898146185577
6.625,0.07317772104413067
6.65625,0.07376761307652034
6.6875,0.07435864129375852
6.71875,0.07495078947624437
6.75,0.0755440414507772
6.78125,0.07613838109128068
6.8125,0.07673379231951638
6.84375,0.07733025910578675
6.875,0.07792776546962749
6.90625,0.07852629548048941
6.9375,0.07912583325840965
6.96875,0.07972636297467238
7.0,0.08032786885245902
7.03125,0.08093033516748782
7.0625,0.08153374624864312
7.09375,0.08213808647859396
7.125,0.08274334029440228
7.15625,0.08334949218812086
7.1875,0.08395652670738056
7.21875,0.08456442845596741
7.25,0.0851731820943893
7.28125,0.08578277234043226
7.3125,0.08639318396970654
7.34375,0.08700440181618242
7.375,0.08761641077271583
7.40625,0.08822919579156364
7.4375,0.08884274188488901
7.46875,0.08945703412525645
7.5,0.0900720576461169
7.53125,0.09068779764228277
7.5625,0.091304239370393
7.59375,0.09192136814936813
7.625,0.0925391693608555
7.65625,0.09315762844966462
7.6875,0.09377673092419264
7.71875,0.09439646235684025
7.75,0.09501680838441764
7.78125,0.09563775470854093
7.8125,0.09625928709601902
7.84375,0.09688139137923081
7.875,0.0975040534564929
7.90625,0.09812725929241797
7.9375,0.09875099491826364
7.96875,0.09937524643227201
8.0,0.1
8.03125,0.1006252418546404
8.0625,0.1012509582973338
8.09375,0.10187713569747134
8.125,0.1025037604929885
8.15625,0.10313081919064994
8.1875,0.10375829836632526
8.21875,0.10438618466525612
8.25,0.10501446480231437
8.28125,0.1056431255622516
8.3125,0.10627215379993993
8.34375,0.10690153644060425
8.375,0.10753126048004599
8.40625,0.10816131298485822
8.4375,0.10879168109263261
8.46875,0.10942235201215787
8.5,0.11005331302361006
8.53125,0.11068455147873456
8.5625,0.11131605480102011
8.59375,0.1119478104858646
8.625,0.11257980610073304
8.65625,0.11321202928530748
8.6875,0.11384446775162921
8.71875,0.11447710928423313
8.75,0.11510994174027439
8.78125,0.11574295304964746
8.8125,0.1163761312150977
8.84375,0.11700946431232523
8.875,0.11764294049008168
8.90625,0.1182765479702594
8.9375,0.11891027504797348
8.96875,0.1195441100916366
9.0,0.1201780415430267
9.03125,0.12081205791734773
9.0625,0.12144614780328324
9.09375,0.12208029986304332
9.125,0.12271450283240455
9.15625,0.12334874552074324
9.1875,0.12398301681106202
9.21875,0.1246173056600099
9.25,0.1252516010978957
9.28125,0.12588589222869506
9.3125,0.1265201682300512
9.34375,0.12715441835326913
9.375,0.1277886319233041
9.40625,0.1284227983387433
9.4375,0.1290569070717819
9.46875,0.12969094766819322
9.5,0.1303249097472924
9.53125,0.13095878300189487
9.5625,0.1315925571982686
9.59375,0.1322262221760809
9.625,0.13285976784833953
9.65625,0.13349318420132822
9.6875,0.13412646129453668
9.71875,0.13475958926058546
9.75,0.1353925583051451
9.78125,0.13602535870685034
9.8125,0.13665798081720906
9.84375,0.13729041506050602
9.875,0.13792265193370165
9.90625,0.13855468200632595
9.9375,0.13918649592036733
9.96875,0.13981808439015678
10.0,0.1404494382022472
10.03125,0.14108054821528815
10.0625,0.1417114053598959
10.09375,0.14234200063851907
10.125,0.14297232512529964
10.15625,0.1436023699659297
10.1875,0.14423212637750393
10.21875,0.14486158564836768
10.25,0.14549073913796087
10.28125,0.14611957827665809
10.3125,0.1467480945656041
10.34375,0.14737627957654592
10.375,0.1480041249516607
10.40625,0.14863162240337985
10.4375,0.14925876371420926
10.46875,0.14988554073654603
10.5,0.15051194539249146
10.53125,0.15113796967366047
10.5625,0.15176360564098748
10.59375,0.15238884542452893
10.625,0.1530136812232623
10.65625,0.1536381053048821
10.6875,0.15426211000559206
10.71875,0.15488568772989497
10.75,0.15550883095037846
10.78125,0.1561315322074985
10.8125,0.15675378410935945
10.84375,0.15737557933149132
10.875,0.15799691061662421
10.90625,0.15861777077445988
10.9375,0.1592381526814405
10.96875,0.15985804928051486
11.0,0.16047745358090185
11.03125,0.1610963586578514
11.0625,0.16171475765240284
11.09375,0.16233264377114093
11.125,0.16295001028594938
11.15625,0.16356685053376216
11.1875,0.16418315791631224
11.21875,0.16479892589987852
11.25,0.1654141480150302
11.28125,0.16602881785636936
11.3125,0.16664292908227107
11.34375,0.16725647541462202
11.375,0.16786945063855666
11.40625,0.16848184860219187
11.4375,0.16909366321635952
11.46875,0.1697048884543372
11.5,0.1703155183515776
11.53125,0.17092554700543552
11.5625,0.171534968574894
11.59375,0.17214377728028815
11.625,0.172751967403028
11.65625,0.17335953328531947
11.6875,0.17396646932988408
11.71875,0.17457276999967725
11.75,0.17517842981760506
11.78125,0.17578344336624013
11.8125,0.17638780528753567
11.84375,0.1769915102825388
11.875,0.17759455311110237
11.90625,0.17819692859159597
11.9375,0.17879863160061557
11.96875,0.17939965707269226
12.0,0.18
12.03125,0.18059965543206236
12.0625,0.18119861847545848
12.09375,0.181796884293528
12.125,0.1823944481060753
12.15625,0.18299130518907283
12.1875,0.1835874508743639
12.21875,0.1841828805493645
12.25,0.18477758965676466
12.28125,0.18537157369422913
12.3125,0.18596482821409746
12.34375,0.1865573488230835
12.375,0.1871491311819744
12.40625,0.18774017100532933
12.4375,0.18833046406117732
12.46875,0.18892000617071522
12.5,0.18950879320800484
12.53125,0.19009682109967016
12.5625,0.19068408582459387
12.59375,0.19127058341361386
12.625,0.19185630994921948
12.65625,0.1924412615652476
12.6875,0.1930254344465783
12.71875,0.19360882482883077
12.75,0.19419142899805883
12.78125,0.19477324329044654
12.8125,0.1953542640920036
12.84375,0.19593448783826106
12.875,0.1965139110139666
12.90625,0.19709253015278025
12.9375,0.19767034183697005
12.96875,0.19824734269710775
13.0,0.1988235294117647
13.03125,0.19939889870720795
13.0625,0.19997344735709643
13.09375,0.2005471721821775
13.125,0.20112007004998358
13.15625,0.20169213787452916
13.1875,0.20226337261600807
13.21875,0.202833771280491
13.25,0.20340333091962345
13.28125,0.20397204863032417
13.3125,0.20453992155448356
13.34375,0.20510694687866304
13.375,0.2056731218337944
13.40625,0.20623844369487992
13.4375,0.20680290978069274
13.46875,0.20736651745347787
13.5,0.20792926411865373
13.53125,0.20849114722451423
13.5625,0.20905216426193118
13.59375,0.20961231276405778
13.625,0.2101715903060322
13.65625,0.21072999450468205
13.6875,0.21128752301822956
13.71875,0.21184417354599716
13.75,0.21239994382811403
13.78125,0.2129548316452231
13.8125,0.21350883481818897
13.84375,0.2140619512078064
13.875,0.21461417871450966
13.90625,0.21516551527808261
13.9375,0.21571595887736955
13.96875,0.21626550752998683
14.0,0.2168141592920354
14.03125,0.2173619122578141
14.0625,0.21790876455953376
14.09375,0.21845471436703218
14.125,0.21899975988749013
14.15625,0.21954389936514798
14.1875,0.22008713108102337
14.21875,0.22062945335262987
14.25,0.2211708645336964
14.28125,0.2217113630138877
14.3125,0.22225094721852565
14.34375,0.22278961560831173
14.375,0.2233273666790503
14.40625,0.22386419896137275
14.4375,0.2244001110204631
14.46875,0.224935101455784
14.5,0.2254691689008043
14.53125,0.22600231202272722
14.5625,0.2265345295222199
14.59375,0.2270658201331437
14.625,0.22759618262228576
14.65625,0.2281256157890916
14.6875,0.2286541184653986
14.71875,0.22918168951517093
14.75,0.2297083278342352
14.78125,0.23023403235001738
14.8125,0.23075880202128096
14.84375,0.23128263583786587
14.875,0.23180553282042887
14.90625,0.2323274920201849
14.9375,0.23284851251864958
14.96875,0.23336859342738286
15.0,0.2338877338877339
15.03125,0.23440593307058694
15.0625,0.23492319017610847
15.09375,0.23543950443349554
15.125,0.23595487510072521
15.15625,0.23646930146430517
15.1875,0.23698278283902557
15.21875,0.23749531856771203
15.25,0.23800690802097993
15.28125,0.23851755059698962
15.3125,0.23902724572120324
15.34375,0.23953599284614238
15.375,0.24004379145114715
15.40625,0.24055064104213636
15.4375,0.24105654115136907
15.46875,0.2415614913372071
15.5,0.2420654911838791
15.53125,0.2425685403012454
15.5625,0.24307063832456463
15.59375,0.24357178491426112
15.625,0.24407197975569372
15.65625,0.24457122255892583
15.6875,0.24506951305849678
15.71875,0.24556685101319414
15.75,0.24606323620582765
15.78125,0.24655866844300411
15.8125,0.2470531475549037
15.84375,0.24754667339505734
15.875,0.2480392458401255
15.90625,0.24853086478967817
15.9375,0.24902153016597606
15.96875,0.24951124191375307
16.0,0.25
16.03125,0.2504878044137495
16.0625,0.25097465516586237
16.09375,0.25146055228881486
16.125,0.2519454958364875
16.15625,0.2524294858839551
16.1875,0.2529125225272778
16.21875,0.25339460588329366
16.25,0.25387573608941233
16.28125,0.25435591330340995
16.3125,0.2548351377032254
16.34375,0.2553134094867578
16.375,0.25579072887166493
16.40625,0.2562670960951635
16.4375,0.2567425114138302
16.46875,0.25721697510340397
16.5,0.2576904874585897
16.53125,0.2581630487928633
16.5625,0.25863465943827757
16.59375,0.25910531974526974
16.625,0.25957503008247
16.65625,0.26004379083651114
16.6875,0.26051160241183996
16.71875,0.2609784652305291
16.75,0.26144437973209084
16.78125,0.26190934637329183
16.8125,0.2623733656279687
16.84375,0.2628364379868456
16.875,0.2632985639573521
16.90625,0.26375974406344344
16.9375,0.2642199788454205
16.96875,0.2646792688597523
17.0,0.26513761467889907
17.03125,0.2655950168911367
17.0625,0.266051476100382
17.09375,0.2665069929260198
17.125,0.2669615680027309
17.15625,0.267415201980321
17.1875,0.2678678955235511
17.21875,0.26831964931196917
17.25,0.2687704640397426
17.28125,0.26922034041549214
17.3125,0.269669279162127
17.34375,0.27011728101668103
17.375,0.27056434673014984
17.40625,0.2710104770673296
17.4375,0.27145567280665656
17.46875,0.27189993474004787
17.5,0.2723432636727434
17.53125,0.2727856604231493
17.5625,0.27322712582268144
17.59375,0.27366766071561166
17.625,0.27410726595891355
17.65625,0.27454594242211056
17.6875,0.27498369098712444
17.71875,0.2754205125481253
17.75,0.2758564080113823
17.78125,0.27629137829511613
17.8125,0.2767254243293518
17.84375,0.27715854705577325
17.875,0.27759074742757855
17.90625,0.27802202640933626
17.9375,0.27845238497684327
17.96875,0.2788818241169832
18.0,0.2793103448275862
18.03125,0.2797379481172898
18.0625,0.2801646350054006
18.09375,0.2805904065217573
18.125,0.2810152637065947
18.15625,0.28143920761040847
18.1875,0.2818622392938216
18.21875,0.2822843598274513
18.25,0.2827055702917772
18.28125,0.28312587177701043
18.3125,0.283545265382964
18.34375,0.28396375221892395
18.375,0.2843813334035217
18.40625,0.2847980100646072
18.4375,0.2852137833391234
18.46875,0.28562865437298113
18.5,0.2860426243209361
18.53125,0.28645569434646534
18.5625,0.28686786562164623
18.59375,0.2872791393270353
18.625,0.2876895166515485
18.65625,0.2880989987923428
18.6875,0.2885075869546977
18.71875,0.2889152823518991
18.75,0.28932208620512295
18.78125,0.2897279997433203
18.8125,0.29013302420310366
18.84375,0.2905371608286337
18.875,0.29094041087150696
18.90625,0.2913427755906452
18.9375,0.2917442562521847
18.96875,0.29214485412936714
19.0,0.2925445705024311
19.03125,0.2929434066585048
19.0625,0.2933413638914992
19.09375,0.29373844350200246
19.125,0.2941346467971754
19.15625,0.29452997509064716
19.1875,0.2949244297024126
19.21875,0.29531801195873003
19.25,0.29571072319201996
19.28125,0.2961025647407647
19.3125,0.2964935379494091
19.34375,0.2968836441682615
19.375,0.2972728847533965
19.40625,0.2976612610665576
19.4375,0.2980487744750612
19.46875,0.2984354263517015
19.5,0.29882121807465617
19.53125,0.29920615102739256
19.5625,0.299590226598575
19.59375,0.299973446181973
19.625,0.3003558111763702
19.65625,0.30073732298547395
19.6875,0.30111798301782583
19.71875,0.30149779268671295
19.75,0.3018767534100803
19.78125,0.3022548666104434
19.8125,0.30263213371480197
19.84375,0.30300855615455485
19.875,0.30338413536541464
19.90625,0.3037588727873241
19.9375,0.30413276986437293
19.96875,0.3045058280447152
20.0,0.3048780487804878
20.03125,0.30524943352772926
20.0625,0.3056199837462999
20.09375,0.3059897008998021
20.125,0.30635858645550174
20.15625,0.3067266418842501
20.1875,0.3070938686604068
20.21875,0.3074602682617631
20.25,0.30782584216946607
20.28125,0.30819059186794373
20.3125,0.3085545188448303
20.34375,0.30891762459089284
20.375,0.3092799105999581
20.40625,0.30964137836884015
20.4375,0.310002029397269
20.46875,0.3103618651878195
20.5,0.310720887245841
20.53125,0.31107909707938824
20.5625,0.3114364961991518
20.59375,0.31179308611839035
20.625,0.31214886835286293
20.65625,0.312503844420762
20.6875,0.3128580158426472
20.71875,0.3132113841413797
20.75,0.31356395084205735
20.78125,0.3139157174719501
20.8125,0.31426668556043647
20.84375,0.31461685663894046
20.875,0.31496623224086917
20.90625,0.31531481390155064
20.9375,0.31566260315817307
20.96875,0.3160096015497238
21.0,0.3163558106169297
21.03125,0.3167012319021974
21.0625,0.3170458669495547
21.09375,0.3173897173045924
21.125,0.3177327845144065
21.15625,0.3180750701275412
21.1875,0.3184165756939326
21.21875,0.3187573027648527
21.25,0.319097252892854
21.28125,0.31943642763171487
21.3125,0.3197748285363855
21.34375,0.32011245716293385
21.375,0.32044931506849317
21.40625,0.32078540381120885
21.4375,0.32112072495018695
21.46875,0.3214552800454426
21.5,0.32178907065784895
21.53125,0.322122098349087
21.5625,0.3224543646815958
21.59375,0.3227858712185229
21.625,0.3231166195236759
21.65625,0.3234466111614738
21.6875,0.3237758476968996
21.71875,0.32410433069545297
21.75,0.3244320617231033
21.78125,0.3247590423462437
21.8125,0.3250852741316451
21.84375,0.3254107586464112
21.875,0.32573549745793356
21.90625,0.32605949213384733
21.9375,0.32638274424198754
21.96875,0.32670525535034567
22.0,0.327027027027027
22.03125,0.3273480608402082
22.0625,0.32766835835809516
22.09375,0.3279879211488819
22.125,0.32830675078070964
22.15625,0.32862484882162585
22.1875,0.3289422168395446
22.21875,0.3292588564022067
22.25,0.32957476907714073
22.28125,0.3298899564316241
22.3125,0.33020442003264505
22.34375,0.3305181614468643
22.375,0.3308311822405782
22.40625,0.33114348397968135
22.4375,0.3314550682296301
22.46875,0.33176593655540654
22.5,0.33207609052148246
22.53125,0.33238553169178436
22.5625,0.33269426162965837
22.59375,0.3330022818978357
22.625,0.3333095940583986
22.65625,0.3336161996727467
22.6875,0.33392210030156355
22.71875,0.3342272975047839
22.75,0.334531792841561
22.78125,0.33483558787023443
22.8125,0.3351386841482987
22.84375,0.33544108323237143
22.875,0.33574278667816254
22.90625,0.33604379604044365
22.9375,0.33634411287301785
22.96875,0.3366437387286897
23.0,0.33694267515923565
23.03125,0.3372409237153753
23.0625,0.3375384859467419
23.09375,0.3378353634018546
23.125,0.3381315576280899
23.15625,0.33842707017165397
23.1875,0.3387219025775555
23.21875,0.3390160563895784
23.25,0.339309533150255
23.28125,0.33960233440084
23.3125,0.33989446168128407
23.34375,0.3401859165302084
23.375,0.34047670048487916
23.40625,0.34076681508118256
23.4375,0.34105626185359983
23.46875,0.3413450423351833
23.5,0.3416331580575317
23.53125,0.3419206105507669
23.5625,0.34220740134350996
23.59375,0.34249353196285853
23.625,0.3427790039343633
23.65625,0.3430638187820061
23.6875,0.34334797802817707
23.71875,0.3436314831936533
23.75,0.3439143357975764
23.78125,0.34419653735743194
23.8125,0.34447808938902785
23.84375,0.34475899340647365
23.875,0.3450392509221602
23.90625,0.34531886344673923
23.9375,0.34559783248910353
23.96875,0.3458761595563672
24.0,0.34615384615384615
24.03125,0.34643089378503933
24.0625,0.3467073039516095
24.09375,0.3469830781533648
24.125,0.34725821788824046
24.15625,0.3475327246522806
24.1875,0.34780659993962054
24.21875,0.3480798452424693
24.25,0.3483524620510922
24.28125,0.3486244518537938
24.3125,0.3488958161369013
24.34375,0.34916655638474775
24.375,0.34943667407965595
24.40625,0.34970617070192234
24.4375,0.34997504772980126
24.46875,0.35024330663948916
24.5,0.3505109489051095
24.53125,0.3507779759986976
24.5625,0.3510443893901857
24.59375,0.35131019054738843
24.625,0.3515753809359883
24.65625,0.3518399620195215
24.6875,0.35210393525936423
24.71875,0.35236730211471856
24.75,0.3526300640425991
24.78125,0.3528922224978199
24.8125,0.3531537789329808
24.84375,0.3534147347984553
24.875,0.3536750915423774
24.90625,0.35393485061062924
24.9375,0.35419401344682894
24.96875,0.35445258149231856
25.0,0.3547105561861521
25.03125,0.35496793896508416
25.0625,0.3552247312635583
25.09375,0.35548093451369583
25.125,0.3557365501452848
25.15625,0.3559915795857692
25.1875,0.3562460242602382
25.21875,0.35649988559141577
25.25,0.35675316499965026
25.28125,0.3570058639029047
25.3125,0.35725798371674633
25.34375,0.3575095258543373
25.375,0.3577604917264251
25.40625,0.35801088274133286
25.4375,0.3582607003049506
25.46875,0.3585099458207259
25.5,0.3587586206896552
25.53125,0.35900672631027514
25.5625,0.3592542640786541
25.59375,0.3595012353883836
25.625,0.35974764163057066
25.65625,0.3599934841938292
25.6875,0.3602387644642728
25.71875,0.36048348382550643
25.75,0.36072764365861953
25.78125,0.3609712453421782
25.8125,0.3612142902522183
25.84375,0.3614567797622382
25.875,0.36169871524319214
25.90625,0.3619400980634832
25.9375,0.362180929588957
25.96875,0.362421211182895
26.0,0.3626609442060086
26.03125,0.3629001300164325
26.0625,0.3631387699697191
26.09375,0.3633768654188326
26.125,0.363614417714143
26.15625,0.363851428203421
26.1875,0.364087898231832
26.21875,0.36432382914193145
26.25,0.36455922227365917
26.28125,0.3647940789643345
26.3125,0.36502840054865165
26.34375,0.36526218835867447
26.375,0.3654954437238322
26.40625,0.3657281679709149
26.4375,0.3659603624240689
26.46875,0.3661920284047928
26.5,0.3664231672319332
26.53125,0.36665378022168077
26.5625,0.3668838686875663
26.59375,0.3671134339404569
26.625,0.3673424772885528
26.65625,0.3675710000373831
26.6875,0.36779900348980293
26.71875,0.36802648894599005
26.75,0.36825345770344164
26.78125,0.3684799110569711
